"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"139",8042577,1157,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"140",8042577,1159,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"141",8042577,1162,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"142",8042176,1114,0,1,37000,407,9,16.11,"B",0,1,"00-01-37000-00407",1.125,1.79
"143",8042176,1117,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"144",8042176,1118,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"145",8042176,1119,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"146",8042176,1119,0,1,37000,31657,1,2.49,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"147",8042176,1120,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"148",8042176,1123,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"149",8042176,1124,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"150",8042176,1124,0,1,37000,31657,1,2.49,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"151",8042176,1125,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"152",8042176,1126,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"153",8042176,1126,0,1,37000,31657,1,2.49,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"154",8042176,1128,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"155",8042176,1128,0,1,37000,31657,2,2.48,"NONE",0,1,"00-01-37000-31657",0.875,1.24
"156",8042176,1129,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"157",8042176,1130,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"158",8042176,1130,0,1,37000,31657,3,3.72,"NONE",0,1,"00-01-37000-31657",0.875,1.24
"159",8042176,1131,0,1,37000,31657,3,3.72,"NONE",0,1,"00-01-37000-31657",0.875,1.24
"160",8042176,1132,0,1,37000,31657,1,0.62,"NONE",0,1,"00-01-37000-31657",0.875,0.62
"161",8042176,1133,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"162",8042176,1133,0,1,37000,31657,3,7.17,"NONE",1,1,"00-01-37000-31657",0.875,2.39
"163",8042176,1135,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"164",8042176,1138,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"165",8042176,1139,0,1,37000,407,2,4.98,"NONE",1,0,"00-01-37000-00407",1.125,2.49
"166",8042176,1141,0,1,37000,407,1,2.49,"NONE",1,0,"00-01-37000-00407",1.125,2.49
"167",8042176,1142,0,1,37000,407,4,6.76,"B",0,1,"00-01-37000-00407",1.125,1.69
"168",8042176,1145,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"169",8042176,1148,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"170",8042176,1150,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"171",8042176,1153,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"172",8042176,1154,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"173",8042176,1155,0,1,37000,407,1,2.49,"NONE",1,0,"00-01-37000-00407",1.125,2.49
"174",8042176,1156,0,1,37000,407,9,16.11,"B",1,1,"00-01-37000-00407",1.125,1.79
"175",8042176,1157,0,1,37000,407,2,3.58,"NONE",1,1,"00-01-37000-00407",1.125,1.79
"176",8042176,1158,0,1,37000,407,1,2.49,"NONE",1,0,"00-01-37000-00407",1.125,2.49
"177",8042176,1159,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"178",8042176,1161,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
